
[2020-04-08 21:14:37.265] ,,47,nan,nan
[2020-04-08 21:17:07.266] ,,47,nan,nan
[2020-04-08 21:19:37.267] ,,47,nan,nan
[2020-04-08 21:22:07.283] ,,47,nan,nan
[2020-04-08 21:24:37.286] ,,47,nan,nan
[2020-04-08 21:27:07.288] ,,47,nan,nan
[2020-04-08 21:29:37.289] ,,47,nan,nan
[2020-04-08 21:32:07.291] ,,47,nan,nan
[2020-04-08 21:34:37.292] ,,47,nan,nan
[2020-04-08 21:37:07.308] ,,47,nan,nan
[2020-04-08 21:39:37.309] ,,47,nan,nan
[2020-04-08 21:42:07.310] ,,47,nan,nan
[2020-04-08 21:44:37.312] ,,47,nan,nan
[2020-04-08 21:47:07.313] ,,47,nan,nan
[2020-04-08 21:49:37.315] ,,47,nan,nan
[2020-04-08 21:52:07.316] ,,47,nan,nan
[2020-04-08 21:54:37.333] ,,47,nan,nan
[2020-04-08 21:57:07.336] ,,47,nan,nan
[2020-04-08 21:59:37.337] ,,47,nan,nan
[2020-04-08 22:02:07.338] ,,47,nan,nan
[2020-04-08 22:04:37.340] ,,47,nan,nan
[2020-04-08 22:07:07.341] ,,46,nan,nan
[2020-04-08 22:09:37.344] ,,47,nan,nan
[2020-04-08 22:12:07.345] ,,47,nan,nan
[2020-04-08 22:14:37.362] ,,47,nan,nan
[2020-04-08 22:17:07.364] ,,47,nan,nan
[2020-04-08 22:19:37.365] ,,47,nan,nan
[2020-04-08 22:22:07.367] ,,47,nan,nan
[2020-04-08 22:24:37.368] ,,47,nan,nan
[2020-04-08 22:27:07.369] ,,47,nan,nan
[2020-04-08 22:29:37.371] ,,46,nan,nan
[2020-04-08 22:32:07.372] ,,46,nan,nan
[2020-04-08 22:34:37.389] ,,47,nan,nan
[2020-04-08 22:37:07.391] ,,46,nan,nan
[2020-04-08 22:39:37.392] ,,46,nan,nan
[2020-04-08 22:42:07.393] ,,46,nan,nan
[2020-04-08 22:44:37.395] ,,46,nan,nan
[2020-04-08 22:47:07.397] ,,46,nan,nan
[2020-04-08 22:49:37.398] ,,46,nan,nan
[2020-04-08 22:52:07.414] ,,46,nan,nan
[2020-04-08 22:54:37.416] ,,46,nan,nan
[2020-04-08 22:57:07.417] ,,46,nan,nan
[2020-04-08 22:59:37.418] ,,46,nan,nan
[2020-04-08 23:02:07.419] ,,46,nan,nan
[2020-04-08 23:04:37.420] ,,46,nan,nan
[2020-04-08 23:07:07.422] ,,46,nan,nan
[2020-04-08 23:09:37.423] ,,46,nan,nan
[2020-04-08 23:12:07.424] ,,46,nan,nan
[2020-04-08 23:14:37.442] ,,46,nan,nan
[2020-04-08 23:17:07.444] ,,46,nan,nan
[2020-04-08 23:19:37.445] ,,46,nan,nan
[2020-04-08 23:22:07.447] ,,46,nan,nan
[2020-04-08 23:24:37.448] ,,46,nan,nan
[2020-04-08 23:27:07.450] ,,46,nan,nan
[2020-04-08 23:29:37.451] ,,46,nan,nan
[2020-04-08 23:32:07.468] ,,46,nan,nan
[2020-04-08 23:34:37.469] ,,46,nan,nan
[2020-04-08 23:37:07.470] ,,46,nan,nan
[2020-04-08 23:39:37.471] ,,46,nan,nan
[2020-04-08 23:42:07.472] ,,46,nan,nan
[2020-04-08 23:44:37.489] ,,46,nan,nan
[2020-04-08 23:47:07.490] ,,46,nan,nan
[2020-04-08 23:49:37.491] ,,46,nan,nan
[2020-04-08 23:52:07.494] ,,46,nan,nan
[2020-04-08 23:54:37.496] ,,46,nan,nan
[2020-04-08 23:57:07.497] ,,46,nan,nan
[2020-04-08 23:59:37.498] ,,46,nan,nan
[2020-04-09 00:02:07.499] ,,46,nan,nan
[2020-04-09 00:04:37.500] ,,46,nan,nan
[2020-04-09 00:07:07.517] ,,46,nan,nan
[2020-04-09 00:09:37.518] ,,46,nan,nan
[2020-04-09 00:12:07.519] ,,46,nan,nan
[2020-04-09 00:14:37.520] ,,46,nan,nan
[2020-04-09 00:17:07.521] ,,46,nan,nan
[2020-04-09 00:19:37.538] ,,46,nan,nan
[2020-04-09 00:22:07.539] ,,46,nan,nan
[2020-04-09 00:24:37.540] ,,46,nan,nan
[2020-04-09 00:27:07.541] ,,46,nan,nan
[2020-04-09 00:29:37.543] ,,46,nan,nan
[2020-04-09 00:32:07.544] ,,46,nan,nan
[2020-04-09 00:34:37.547] ,,46,nan,nan
[2020-04-09 00:37:07.548] ,,46,nan,nan
[2020-04-09 00:39:37.564] ,,46,nan,nan
[2020-04-09 00:42:07.566] ,,46,nan,nan
[2020-04-09 00:44:37.567] ,,46,nan,nan
[2020-04-09 00:47:07.568] ,,46,nan,nan
[2020-04-09 00:49:37.570] ,,46,nan,nan
[2020-04-09 00:52:07.571] ,,46,nan,nan
[2020-04-09 00:54:37.572] ,,46,nan,nan
[2020-04-09 00:57:07.588] ,,46,nan,nan
[2020-04-09 00:59:37.590] ,,46,nan,nan
[2020-04-09 01:02:07.590] ,,46,nan,nan
[2020-04-09 01:04:37.592] ,,46,nan,nan
[2020-04-09 01:07:07.593] ,,46,nan,nan
[2020-04-09 01:09:37.595] ,,46,nan,nan
[2020-04-09 01:12:07.613] ,,46,nan,nan
[2020-04-09 01:14:37.614] ,,46,nan,nan
[2020-04-09 01:17:07.615] ,,46,nan,nan
[2020-04-09 01:19:37.617] ,,46,nan,nan
[2020-04-09 01:22:07.619] ,,46,nan,nan
[2020-04-09 01:24:37.620] ,,46,nan,nan
[2020-04-09 01:27:07.621] ,,46,nan,nan
[2020-04-09 01:29:37.622] ,,46,nan,nan
[2020-04-09 01:32:07.639] ,,46,nan,nan
[2020-04-09 01:34:37.640] ,,46,nan,nan
[2020-04-09 01:37:07.642] ,,46,nan,nan
[2020-04-09 01:39:37.644] ,,46,nan,nan
[2020-04-09 01:42:07.645] ,,47,nan,nan
[2020-04-09 01:44:37.646] ,,46,nan,nan
[2020-04-09 01:47:07.648] ,,46,nan,nan
[2020-04-09 01:49:37.664] ,,46,nan,nan
[2020-04-09 01:52:07.665] ,,46,nan,nan
[2020-04-09 01:54:37.667] ,,46,nan,nan
[2020-04-09 01:57:07.669] ,,46,nan,nan
[2020-04-09 01:59:37.670] ,,46,nan,nan
[2020-04-09 02:02:07.671] ,,46,nan,nan
[2020-04-09 02:04:37.672] ,,46,nan,nan
[2020-04-09 02:07:07.689] ,,46,nan,nan
[2020-04-09 02:09:37.690] ,,46,nan,nan
[2020-04-09 02:12:07.691] ,,46,nan,nan
[2020-04-09 02:14:37.692] ,,46,nan,nan
[2020-04-09 02:17:07.694] ,,46,nan,nan
[2020-04-09 02:19:37.695] ,,46,nan,nan
[2020-04-09 02:22:07.697] ,,46,nan,nan
[2020-04-09 02:24:37.714] ,,46,nan,nan
[2020-04-09 02:27:07.715] ,,46,nan,nan
[2020-04-09 02:29:37.716] ,,46,nan,nan
[2020-04-09 02:32:07.717] ,,46,nan,nan
[2020-04-09 02:34:37.718] ,,46,nan,nan
[2020-04-09 02:37:07.720] ,,46,nan,nan
[2020-04-09 02:39:37.721] ,,46,nan,nan
[2020-04-09 02:42:07.737] ,,46,nan,nan
[2020-04-09 02:44:37.739] ,,46,nan,nan
[2020-04-09 02:47:07.740] ,,46,nan,nan
[2020-04-09 02:49:37.742] ,,46,nan,nan
[2020-04-09 02:52:07.743] ,,46,nan,nan
[2020-04-09 02:54:37.745] ,,46,nan,nan
[2020-04-09 02:57:07.748] ,,46,nan,nan
[2020-04-09 02:59:37.749] ,,46,nan,nan
[2020-04-09 03:02:07.765] ,,46,nan,nan
[2020-04-09 03:04:37.765] ,,46,nan,nan
[2020-04-09 03:07:07.765] ,,46,nan,nan
[2020-04-09 03:09:37.781] ,,46,nan,nan
[2020-04-09 03:12:07.766] ,,46,nan,nan
[2020-04-09 03:14:37.766] ,,46,nan,nan
[2020-04-09 03:17:07.782] ,,46,nan,nan
[2020-04-09 03:19:37.798] ,,46,nan,nan
[2020-04-09 03:22:07.783] ,,46,nan,nan
[2020-04-09 03:24:37.799] ,,46,nan,nan
[2020-04-09 03:27:07.783] ,,46,nan,nan
[2020-04-09 03:29:37.783] ,,46,nan,nan
[2020-04-09 03:32:07.799] ,,46,nan,nan
[2020-04-09 03:34:37.800] ,,46,nan,nan
[2020-04-09 03:37:07.816] ,,46,nan,nan
[2020-04-09 03:39:37.800] ,,46,nan,nan
[2020-04-09 03:42:07.816] ,,46,nan,nan
[2020-04-09 03:44:37.817] ,,46,nan,nan
[2020-04-09 03:47:07.817] ,,46,nan,nan
[2020-04-09 03:49:37.833] ,,46,nan,nan
[2020-04-09 03:52:07.817] ,,46,nan,nan
[2020-04-09 03:54:37.818] ,,46,nan,nan
[2020-04-09 03:57:07.818] ,,46,nan,nan
[2020-04-09 03:59:37.818] ,,46,nan,nan
[2020-04-09 04:02:07.834] ,,46,nan,nan
[2020-04-09 04:04:37.850] ,,46,nan,nan
[2020-04-09 04:07:07.850] ,,46,nan,nan
[2020-04-09 04:09:37.835] ,,46,nan,nan
[2020-04-09 04:12:07.851] ,,46,nan,nan
[2020-04-09 04:14:37.836] ,,46,nan,nan
[2020-04-09 04:17:07.852] ,,46,nan,nan
[2020-04-09 04:19:37.853] ,,46,nan,nan
[2020-04-09 04:22:07.855] ,,46,nan,nan
[2020-04-09 04:24:37.856] ,,46,nan,nan
[2020-04-09 04:27:07.857] ,,46,nan,nan
[2020-04-09 04:29:37.858] ,,46,nan,nan
[2020-04-09 04:32:07.859] ,,46,nan,nan
[2020-04-09 04:34:37.860] ,,46,nan,nan
[2020-04-09 04:37:07.877] ,,46,nan,nan
[2020-04-09 04:39:37.878] ,,46,nan,nan
[2020-04-09 04:42:07.880] ,,46,nan,nan
[2020-04-09 04:44:37.881] ,,46,nan,nan
[2020-04-09 04:47:07.882] ,,46,nan,nan
[2020-04-09 04:49:37.883] ,,46,nan,nan
[2020-04-09 04:52:07.885] ,,46,nan,nan
[2020-04-09 04:54:37.901] ,,46,nan,nan
[2020-04-09 04:57:07.902] ,,46,nan,nan
[2020-04-09 04:59:37.904] ,,46,nan,nan
[2020-04-09 05:02:07.904] ,,46,nan,nan
[2020-04-09 05:04:37.906] ,,46,nan,nan
[2020-04-09 05:07:07.907] ,,46,nan,nan
[2020-04-09 05:09:37.909] ,,46,nan,nan
[2020-04-09 05:12:07.925] ,,46,nan,nan
[2020-04-09 05:14:37.926] ,,46,nan,nan
[2020-04-09 05:17:07.928] ,,46,nan,nan
[2020-04-09 05:19:37.929] ,,46,nan,nan
[2020-04-09 05:22:07.930] ,,46,nan,nan
[2020-04-09 05:24:37.931] ,,46,nan,nan
[2020-04-09 05:27:07.933] ,,46,nan,nan
[2020-04-09 05:29:37.950] ,,46,nan,nan
[2020-04-09 05:32:07.952] ,,46,nan,nan
[2020-04-09 05:34:37.954] ,,46,nan,nan
[2020-04-09 05:37:07.955] ,,46,nan,nan
[2020-04-09 05:39:37.956] ,,46,nan,nan
[2020-04-09 05:42:07.958] ,,46,nan,nan
[2020-04-09 05:44:37.974] ,,46,nan,nan
[2020-04-09 05:47:07.975] ,,46,nan,nan
[2020-04-09 05:49:37.977] ,,46,nan,nan
[2020-04-09 05:52:07.978] ,,46,nan,nan
[2020-04-09 05:54:37.979] ,,46,nan,nan
[2020-04-09 05:57:07.980] ,,46,nan,nan
[2020-04-09 05:59:37.981] ,,46,nan,nan
[2020-04-09 06:02:07.998] ,,46,nan,nan
[2020-04-09 06:04:37.999] ,,46,nan,nan
[2020-04-09 06:07:08.000] ,,47,nan,nan
[2020-04-09 06:09:38.002] ,,46,nan,nan
[2020-04-09 06:12:08.003] ,,46,nan,nan
[2020-04-09 06:14:38.004] ,,46,nan,nan
[2020-04-09 06:17:08.006] ,,46,nan,nan
[2020-04-09 06:19:38.023] ,,46,nan,nan
[2020-04-09 06:22:08.024] ,,46,nan,nan
[2020-04-09 06:24:38.026] ,,46,nan,nan
[2020-04-09 06:27:08.027] ,,46,nan,nan
[2020-04-09 06:29:38.029] ,,46,nan,nan
[2020-04-09 06:32:08.030] ,,46,nan,nan
[2020-04-09 06:34:38.031] ,,46,nan,nan
[2020-04-09 06:37:08.048] ,,46,nan,nan
[2020-04-09 06:39:38.049] ,,46,nan,nan
[2020-04-09 06:42:08.050] ,,46,nan,nan
[2020-04-09 06:44:38.052] ,,46,nan,nan
[2020-04-09 06:47:08.053] ,,46,nan,nan
[2020-04-09 06:49:38.054] ,,46,nan,nan
[2020-04-09 06:52:08.055] ,,46,nan,nan
[2020-04-09 06:54:38.072] ,,46,nan,nan
[2020-04-09 06:57:08.073] ,,46,nan,nan
[2020-04-09 06:59:38.074] ,,46,nan,nan
[2020-04-09 07:02:08.075] ,,46,nan,nan
[2020-04-09 07:04:38.076] ,,46,nan,nan
[2020-04-09 07:07:08.077] ,,46,nan,nan
[2020-04-09 07:09:38.078] ,,46,nan,nan
[2020-04-09 07:12:08.095] ,,46,nan,nan
[2020-04-09 07:14:38.096] ,,46,nan,nan
[2020-04-09 07:17:08.097] ,,46,nan,nan
[2020-04-09 07:19:38.099] ,,46,nan,nan
[2020-04-09 07:22:08.100] ,,46,nan,nan
[2020-04-09 07:24:38.116] ,,46,nan,nan
[2020-04-09 07:27:08.117] ,,46,nan,nan
[2020-04-09 07:29:38.134] ,,46,nan,nan
[2020-04-09 07:32:08.119] ,,46,nan,nan
[2020-04-09 07:34:38.121] ,,46,nan,nan
[2020-04-09 07:37:08.122] ,,46,nan,nan
[2020-04-09 07:39:38.123] ,,46,nan,nan
[2020-04-09 07:42:08.124] ,,46,nan,nan
[2020-04-09 07:44:38.141] ,,46,nan,nan
[2020-04-09 07:47:08.143] ,,46,nan,nan
[2020-04-09 07:49:38.144] ,,46,nan,nan
[2020-04-09 07:52:08.145] ,,46,nan,nan
[2020-04-09 07:54:38.146] ,,46,nan,nan
[2020-04-09 07:57:08.147] ,,46,nan,nan
[2020-04-09 07:59:38.149] ,,46,nan,nan
[2020-04-09 08:02:08.165] ,,46,nan,nan
[2020-04-09 08:04:38.168] ,,46,nan,nan
[2020-04-09 08:07:08.169] ,,46,nan,nan
[2020-04-09 08:09:38.171] ,,46,nan,nan
[2020-04-09 08:12:08.172] ,,46,nan,nan
[2020-04-09 08:14:38.173] ,,46,nan,nan
[2020-04-09 08:17:08.189] ,,46,nan,nan
[2020-04-09 08:19:38.191] ,,46,nan,nan
[2020-04-09 08:22:08.192] ,,46,nan,nan
[2020-04-09 08:24:38.193] ,,46,nan,nan
[2020-04-09 08:27:08.194] ,,46,nan,nan
[2020-04-09 08:29:38.195] ,,46,nan,nan
[2020-04-09 08:32:08.197] ,,46,nan,nan
[2020-04-09 08:34:38.213] ,,46,nan,nan
[2020-04-09 08:37:08.214] ,,46,nan,nan
[2020-04-09 08:39:38.215] ,,46,nan,nan
[2020-04-09 08:42:08.217] ,,46,nan,nan
[2020-04-09 08:44:38.218] ,,46,nan,nan
[2020-04-09 08:47:08.219] ,,46,nan,nan
[2020-04-09 08:49:38.236] ,,46,nan,nan
[2020-04-09 08:52:08.237] ,,46,nan,nan
[2020-04-09 08:54:38.239] ,,46,nan,nan
[2020-04-09 08:57:08.240] ,,46,nan,nan
[2020-04-09 08:59:38.241] ,,46,nan,nan
[2020-04-09 09:02:08.242] ,,46,nan,nan
[2020-04-09 09:04:38.243] ,,46,nan,nan
[2020-04-09 09:07:08.260] ,,46,nan,nan
[2020-04-09 09:09:38.261] ,,46,nan,nan
[2020-04-09 09:12:08.262] ,,46,nan,nan
[2020-04-09 09:14:38.263] ,,46,nan,nan
[2020-04-09 09:17:08.266] ,,46,nan,nan
[2020-04-09 09:19:38.268] ,,46,nan,nan
[2020-04-09 09:22:08.270] ,,46,nan,nan
[2020-04-09 09:24:38.272] ,,46,nan,nan
[2020-04-09 09:27:08.289] ,,46,nan,nan
[2020-04-09 09:29:38.290] ,,46,nan,nan
[2020-04-09 09:32:08.291] ,,46,nan,nan
[2020-04-09 09:34:38.292] ,,46,nan,nan
[2020-04-09 09:37:08.293] ,,46,nan,nan
[2020-04-09 09:39:38.295] ,,46,nan,nan
[2020-04-09 09:42:08.296] ,,46,nan,nan
[2020-04-09 09:44:38.312] ,,46,nan,nan
[2020-04-09 09:47:08.313] ,,46,nan,nan
[2020-04-09 09:49:38.315] ,,46,nan,nan
[2020-04-09 09:52:08.316] ,,46,nan,nan
[2020-04-09 09:54:38.317] ,,46,nan,nan
[2020-04-09 09:57:08.333] ,,46,nan,nan
[2020-04-09 09:59:38.334] ,,46,nan,nan
[2020-04-09 10:02:08.336] ,,46,nan,nan
[2020-04-09 10:04:38.337] ,,46,nan,nan
[2020-04-09 10:07:08.338] ,,46,nan,nan
[2020-04-09 10:09:38.339] ,,46,nan,nan
[2020-04-09 10:12:08.341] ,,46,nan,nan
[2020-04-09 10:14:38.342] ,,46,nan,nan
[2020-04-09 10:17:08.358] ,,46,nan,nan
[2020-04-09 10:19:38.360] ,,47,nan,nan
[2020-04-09 10:22:08.361] ,,47,nan,nan
[2020-04-09 10:24:38.363] ,,47,nan,nan
[2020-04-09 10:27:08.365] ,,47,nan,nan
[2020-04-09 10:29:38.366] ,,47,nan,nan
[2020-04-09 10:32:08.367] ,,47,nan,nan
[2020-04-09 10:34:38.383] ,,47,nan,nan
[2020-04-09 10:37:08.385] ,,47,nan,nan
[2020-04-09 10:39:38.386] ,,47,nan,nan
[2020-04-09 10:42:08.387] ,,47,nan,nan
[2020-04-09 10:44:38.388] ,,47,nan,nan
[2020-04-09 10:47:08.389] ,,47,nan,nan
[2020-04-09 10:49:38.406] ,,47,nan,nan
[2020-04-09 10:52:08.407] ,,47,nan,nan
[2020-04-09 10:54:38.408] ,,47,nan,nan
[2020-04-09 10:57:08.409] ,,47,nan,nan
[2020-04-09 10:59:38.410] ,,47,nan,nan
[2020-04-09 11:02:08.411] ,,47,nan,nan
[2020-04-09 11:04:38.413] ,,47,nan,nan
[2020-04-09 11:07:08.430] ,,47,nan,nan
[2020-04-09 11:09:38.431] ,,47,nan,nan
[2020-04-09 11:12:08.432] ,,47,nan,nan
[2020-04-09 11:14:38.433] ,,47,nan,nan
[2020-04-09 11:17:08.434] ,,47,nan,nan
[2020-04-09 11:19:38.436] ,,47,nan,nan
[2020-04-09 11:22:08.452] ,,47,nan,nan
[2020-04-09 11:24:38.453] ,,47,nan,nan
[2020-04-09 11:27:08.454] ,,47,nan,nan
[2020-04-09 11:29:38.456] ,,47,nan,nan
[2020-04-09 11:32:08.457] ,,47,nan,nan
[2020-04-09 11:34:38.458] ,,47,nan,nan
[2020-04-09 11:37:08.459] ,,47,nan,nan
[2020-04-09 11:39:38.476] ,,47,nan,nan
[2020-04-09 11:42:08.477] ,,47,nan,nan
[2020-04-09 11:44:38.478] ,,47,nan,nan
[2020-04-09 11:47:08.479] ,,47,nan,nan
[2020-04-09 11:49:38.480] ,,47,nan,nan
[2020-04-09 11:52:08.482] ,,47,nan,nan
[2020-04-09 11:54:38.483] ,,47,nan,nan
[2020-04-09 11:57:08.500] ,,47,nan,nan
[2020-04-09 11:59:38.501] ,,47,nan,nan
[2020-04-09 12:02:08.502] ,,47,nan,nan
[2020-04-09 12:04:38.503] ,,47,nan,nan
[2020-04-09 12:07:08.504] ,,47,nan,nan
[2020-04-09 12:09:38.521] ,,47,nan,nan
[2020-04-09 12:12:08.522] ,,47,nan,nan
[2020-04-09 12:14:38.523] ,,47,nan,nan
[2020-04-09 12:17:08.524] ,,47,nan,nan
[2020-04-09 12:19:38.526] ,,47,nan,nan
[2020-04-09 12:22:08.527] ,,47,nan,nan
[2020-04-09 12:24:38.529] ,,47,nan,nan
[2020-04-09 12:27:08.531] ,,47,nan,nan
[2020-04-09 12:29:38.548] ,,47,nan,nan
[2020-04-09 12:32:08.549] ,,47,nan,nan
[2020-04-09 12:34:38.551] ,,47,nan,nan
[2020-04-09 12:37:08.552] ,,47,nan,nan
[2020-04-09 12:39:38.553] ,,47,nan,nan
[2020-04-09 12:42:08.555] ,,47,nan,nan
[2020-04-09 12:44:38.556] ,,47,nan,nan
[2020-04-09 12:47:08.572] ,,47,nan,nan
[2020-04-09 12:49:38.573] ,,47,nan,nan
[2020-04-09 12:52:08.575] ,,47,nan,nan
[2020-04-09 12:54:38.577] ,,47,nan,nan
[2020-04-09 12:57:08.578] ,,47,nan,nan
[2020-04-09 12:59:38.579] ,,47,nan,nan
[2020-04-09 13:02:08.581] ,,47,nan,nan
[2020-04-09 13:04:38.597] ,,47,nan,nan
[2020-04-09 13:07:08.598] ,,47,nan,nan
[2020-04-09 13:09:38.599] ,,47,nan,nan
[2020-04-09 13:12:08.601] ,,47,nan,nan
[2020-04-09 13:14:38.602] ,,47,nan,nan
[2020-04-09 13:17:08.604] ,,47,nan,nan
[2020-04-09 13:19:38.605] ,,47,nan,nan
[2020-04-09 13:22:08.622] ,,47,nan,nan
[2020-04-09 13:24:38.623] ,,47,nan,nan
[2020-04-09 13:27:08.625] ,,47,nan,nan
[2020-04-09 13:29:38.626] ,,47,nan,nan
[2020-04-09 13:32:08.627] ,,47,nan,nan
[2020-04-09 13:34:38.628] ,,47,nan,nan
[2020-04-09 13:37:08.630] ,,47,nan,nan
[2020-04-09 13:39:38.647] ,,47,nan,nan
